name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,1000,175161484,turning_circle,,,,,,-114.5688747,35.0472964,,,
,1001,175161819,,,,,,,-114.5740954,35.1274586,,,
,1002,175161839,,,,,,,-114.6228048,35.1059604,,,
,1003,175161848,,,,,,,-114.6257323,35.1065988,,,
,1004,175161874,,,,,,,-114.5462783,35.1071815,,,
,1005,175162300,,,,,,,-114.5369358,35.1777755,,,
,1006,175162303,turning_circle,,,,,,-114.5368171,35.1774112,,,
,1007,175162309,,,,,,,-114.5864675,35.0713997,,,
,1008,175162311,,,,,,,-114.5877447,35.0713865,,,
,1009,175162313,,,,,,,-114.5889823,35.0713678,,,
,1010,175162723,,,,,,,-114.6206161,35.0947915,,,
,1011,175162730,turning_circle,,,,,,-114.6201099,35.0939704,,,
,1012,175163178,turning_circle,,,,,,-114.6019551,35.0854566,,,
,1013,175163189,,,,,,,-114.6009818,35.0863918,,,
,1014,175163238,,,,,,,-114.5771778,35.0476871,,,
,1015,175163242,turning_circle,,,,,,-114.5768148,35.0472817,,,
,1016,175163268,,,,,,,-114.5810419,35.1092449,,,
,1017,175163271,,,,,,,-114.5810639,35.110041,,,
,1018,175163281,,,,,,,-114.5800701,35.1122702,,,
,1019,904635220,,,,,,,-114.5797294,35.1127648,,,
,1020,175163566,,,,,,,-114.6113822,35.1086517,,,
,1021,175163577,,,,,,,-114.6105874,35.1089552,,,
,1022,175163603,,,,,,,-114.6105043,35.1088068,,,
